date,site,EPTFUS,LASBOR,LASCIN,LASNOC,NYCHUM,PERSUB,TADBRA,noid,temp,humidity,pressure,wind,temp_max,temp_min,wind_direct,rain,night_span,weekday,year,month,day,season,julian,julian1,complete,month1,year1,year2,total_raw,EPTFUS_raw,LASBOR_raw,LASCIN_raw,LASNOC_raw,NYCHUM_raw,PERSUB_raw,TADBRA_raw,noid_raw,id_raw,total1_raw,total1_sd,EPTFUS_sd,LASBOR_sd,LASCIN_sd,LASNOC_sd,NYCHUM_sd,PERSUB_sd,TADBRA_sd,time
2020-07-02,wild,0.171428571,0.019047619,0.066666667,0.028571429,0.028571429,0.00952381,0.095238095,0.580952381,25.55555556,67,98.09865351,11.36,31.11111111,20,50,0,9.433333333,Thursday,2020,7,2,Summer,184,184,yes,Jul,2020,2020,105,18,2,7,3,3,1,10,61,44,105,11.13074205,1.908127209,0.212014134,0.74204947,0.318021201,0.318021201,0.106007067,1.060070671,Summer-2020
2020-07-03,wild,0.133333333,0.033333333,0.1,0.05,0.116666667,0,0.05,0.516666667,26.66666667,58,98.26796427,4.48,33.33333333,19.44444444,20,0,9.466666667,Friday,2020,7,3,Summer,185,185,yes,Jul,2020,2020,60,8,2,6,3,7,0,3,31,29,60,6.338028169,0.845070423,0.211267606,0.633802817,0.316901408,0.73943662,0,0.316901408,Summer-2020
2020-07-04,wild,0.105263158,0.078947368,0.026315789,0.026315789,0.105263158,0,0.118421053,0.539473684,28.33333333,62,98.20023997,6.88,34.44444444,21.66666667,290,0,9.466666667,Saturday,2020,7,4,Summer,186,186,yes,Jul,2020,2020,76,8,6,2,2,8,0,9,41,35,76,8.028169014,0.845070423,0.633802817,0.211267606,0.211267606,0.845070423,0,0.950704225,Summer-2020
2020-07-05,wild,0.069230769,0.038461538,0.023076923,0.015384615,0.046153846,0.015384615,0.146153846,0.646153846,26.66666667,72,98.33568857,6.72,32.77777778,20.55555556,220,0.127,9.483333333,Sunday,2020,7,5,Summer,187,187,yes,Jul,2020,2020,130,9,5,3,2,6,2,19,84,46,130,13.70826011,0.949033392,0.527240773,0.316344464,0.210896309,0.632688928,0.210896309,2.003514939,Summer-2020
2020-07-06,wild,0.091954023,0.137931034,0.045977011,0.011494253,0.034482759,0,0.137931034,0.540229885,26.11111111,71,98.57272364,10.24,31.66666667,20.55555556,170,0,9.483333333,Monday,2020,7,6,Summer,188,188,yes,Jul,2020,2020,87,8,12,4,1,3,0,12,47,40,87,9.173989456,0.843585237,1.265377856,0.421792619,0.105448155,0.316344464,0,1.265377856,Summer-2020
2020-07-07,wild,0.1,0.02,0.03,0.02,0.01,0,0.2,0.62,25.55555556,79,98.53886149,8.32,30,21.11111111,170,0,9.5,Tuesday,2020,7,7,Summer,189,189,yes,Jul,2020,2020,100,10,2,3,2,1,0,20,62,38,100,10.52631579,1.052631579,0.210526316,0.315789474,0.210526316,0.105263158,0,2.105263158,Summer-2020
2020-07-08,wild,0.069148936,0.053191489,0.042553191,0.026595745,0.042553191,0,0.186170213,0.579787234,26.66666667,83,98.30182642,12.8,31.11111111,21.66666667,100,0.127,9.516666667,Wednesday,2020,7,8,Summer,190,190,yes,Jul,2020,2020,188,13,10,8,5,8,0,35,109,79,188,19.75481611,1.366024518,1.050788091,0.840630473,0.525394046,0.840630473,0,3.677758319,Summer-2020
2020-07-09,wild,0.082278481,0.03164557,0.03164557,0.050632911,0.037974684,0.006329114,0.208860759,0.550632911,26.11111111,83,98.13251566,11.2,30.55555556,21.66666667,80,0.0254,9.533333333,Thursday,2020,7,9,Summer,191,191,yes,Jul,2020,2020,158,13,5,5,8,6,1,33,87,71,158,16.57342657,1.363636364,0.524475524,0.524475524,0.839160839,0.629370629,0.104895105,3.461538462,Summer-2020
2020-07-10,wild,0.089171975,0.082802548,0.031847134,0.01910828,0.057324841,0.025477707,0.191082803,0.503184713,27.22222222,76,98.03092921,9.28,33.33333333,21.11111111,300,0.4826,9.55,Friday,2020,7,10,Summer,192,192,yes,Jul,2020,2020,157,14,13,5,3,9,4,30,79,78,157,16.43979058,1.465968586,1.361256545,0.523560209,0.314136126,0.942408377,0.418848168,3.141361257,Summer-2020
2020-07-11,wild,0.128787879,0.037878788,0.015151515,0.015151515,0.037878788,0.015151515,0.121212121,0.628787879,26.66666667,65,97.86161845,12.64,32.22222222,20.55555556,310,0,9.566666667,Saturday,2020,7,11,Summer,193,193,yes,Jul,2020,2020,132,17,5,2,2,5,2,16,83,49,132,13.79790941,1.777003484,0.522648084,0.209059233,0.209059233,0.522648084,0.209059233,1.672473868,Summer-2020
2020-07-12,wild,0.065789474,0.131578947,0.043859649,0.00877193,0.052631579,0.00877193,0.048245614,0.640350877,25,61,97.86161845,8.96,31.66666667,18.33333333,200,0,9.583333333,Sunday,2020,7,12,Summer,194,194,yes,Jul,2020,2020,228,15,30,10,2,12,2,11,146,82,228,23.79130435,1.565217391,3.130434783,1.043478261,0.208695652,1.252173913,0.208695652,1.147826087,Summer-2020
2020-07-13,wild,0.056962025,0.126582278,0.012658228,0.037974684,0.03164557,0.044303797,0.094936709,0.594936709,26.66666667,66,97.92934275,6.24,32.22222222,21.11111111,150,0,9.6,Monday,2020,7,13,Summer,195,195,yes,Jul,2020,2020,158,9,20,2,6,5,7,15,94,64,158,16.45833333,0.9375,2.083333333,0.208333333,0.625,0.520833333,0.729166667,1.5625,Summer-2020
2020-07-14,wild,0.135416667,0.125,0.020833333,0.020833333,0.052083333,0.005208333,0.0625,0.578125,27.22222222,59,98.36955073,6.72,33.33333333,21.11111111,40,0,9.616666667,Tuesday,2020,7,14,Summer,196,196,yes,Jul,2020,2020,192,26,24,4,4,10,1,12,111,81,192,19.96533795,2.703639515,2.495667244,0.415944541,0.415944541,1.039861352,0.103986135,1.247833622,Summer-2020
2020-07-15,wild,0.068027211,0.040816327,0.034013605,0.027210884,0.047619048,0.006802721,0.156462585,0.619047619,27.77777778,64,98.70817224,11.04,33.88888889,21.11111111,70,0,9.65,Wednesday,2020,7,15,Summer,197,197,yes,Jul,2020,2020,147,10,6,5,4,7,1,23,91,56,147,15.23316062,1.03626943,0.621761658,0.518134715,0.414507772,0.725388601,0.103626943,2.383419689,Summer-2020
2020-07-16,wild,0.095238095,0.156462585,0,0.034013605,0.027210884,0.027210884,0.095238095,0.56462585,27.22222222,75,98.97906946,12.96,31.66666667,22.77777778,200,0,9.65,Thursday,2020,7,16,Summer,198,198,yes,Jul,2020,2020,147,14,23,0,5,4,4,14,83,64,147,15.23316062,1.450777202,2.383419689,0,0.518134715,0.414507772,0.414507772,1.450777202,Summer-2020
2020-07-17,wild,0.060185185,0.12037037,0,0.050925926,0,0.00462963,0.092592593,0.671296296,27.77777778,84,98.91134515,9.6,32.77777778,22.77777778,310,1.3462,9.683333333,Friday,2020,7,17,Summer,199,199,yes,Jul,2020,2020,216,13,26,0,11,0,1,20,145,71,216,22.30636833,1.342512909,2.685025818,0,1.135972461,0,0.103270224,2.065404475,Summer-2020
2020-07-18,wild,0.06547619,0.18452381,0.011904762,0.017857143,0.023809524,0.035714286,0.06547619,0.595238095,27.77777778,81,98.7420344,9.6,33.33333333,21.66666667,180,2.4638,9.7,Saturday,2020,7,18,Summer,200,200,yes,Jul,2020,2020,168,11,31,2,3,4,6,11,100,68,168,17.31958763,1.134020619,3.195876289,0.206185567,0.309278351,0.412371134,0.618556701,1.134020619,Summer-2020
2020-07-27,wild,0.047619048,0.095238095,0,0.047619048,0,0.047619048,0,0.761904762,28.33333333,70,98.47113718,10.24,33.33333333,22.77777778,260,0,9.933333333,Monday,2020,7,27,Summer,209,209,yes,Jul,2020,2020,21,1,2,0,1,0,1,0,16,5,21,2.11409396,0.100671141,0.201342282,0,0.100671141,0,0.100671141,0,Summer-2020
2020-07-28,wild,0.080357143,0.098214286,0,0.026785714,0.044642857,0.035714286,0.044642857,0.669642857,27.77777778,73,98.26796427,8.64,32.77777778,22.77777778,280,0.0254,9.933333333,Tuesday,2020,7,28,Summer,210,210,yes,Jul,2020,2020,112,9,11,0,3,5,4,5,75,37,112,11.27516779,0.906040268,1.10738255,0,0.302013423,0.503355705,0.402684564,0.503355705,Summer-2020
2020-07-29,wild,0.025974026,0.038961039,0,0.025974026,0.038961039,0,0.116883117,0.753246753,27.22222222,80,98.36955073,7.84,32.77777778,21.66666667,130,0.0508,9.966666667,Wednesday,2020,7,29,Summer,211,211,yes,Jul,2020,2020,77,2,3,0,2,3,0,9,58,19,77,7.725752508,0.200668896,0.301003344,0,0.200668896,0.301003344,0,0.903010033,Summer-2020
2020-07-30,wild,0.048192771,0.096385542,0.012048193,0.036144578,0.048192771,0.048192771,0.072289157,0.638554217,26.11111111,85,98.13251566,12.48,30.55555556,21.66666667,220,0.1524,10,Thursday,2020,7,30,Summer,212,212,yes,Jul,2020,2020,83,4,8,1,3,4,4,6,53,30,83,8.3,0.4,0.8,0.1,0.3,0.4,0.4,0.6,Summer-2020
2020-07-31,wild,0.05952381,0.107142857,0,0.071428571,0.035714286,0.095238095,0.083333333,0.547619048,27.77777778,79,97.86161845,16.8,32.77777778,22.77777778,270,0.0762,10.03333333,Friday,2020,7,31,Summer,213,213,yes,Jul,2020,2020,84,5,9,0,6,3,8,7,46,38,84,8.372093026,0.498338871,0.897009967,0,0.598006645,0.299003322,0.797342193,0.697674419,Summer-2020
2017-07-01,Woodcon,0.631578947,0,0,0.052631579,0.105263158,0,0,0.210526316,26.66666667,89,98.43727503,13.12,31.11111111,22.22222222,250,0.1016,9.416666667,Saturday,2017,7,1,Summer,182,182,yes,Jul,2017,2017,19,12,0,0,1,2,0,0,4,15,19,2.017699115,1.274336283,0,0,0.10619469,0.212389381,0,0,Summer-2017
2017-07-02,Woodcon,0.5,0,0,0,0,0,0,0.5,26.11111111,78,98.60658579,7.52,31.66666667,20.55555556,260,0,9.433333333,Sunday,2017,7,2,Summer,183,183,yes,Jul,2017,2017,4,2,0,0,0,0,0,0,2,2,4,0.424028269,0.212014134,0,0,0,0,0,0,Summer-2017
2017-07-03,Woodcon,0.375,0,0,0,0.125,0,0,0.5,26.66666667,73,98.60658579,8.32,31.66666667,21.66666667,180,0.0254,9.433333333,Monday,2017,7,3,Summer,184,184,yes,Jul,2017,2017,8,3,0,0,0,1,0,0,4,4,8,0.848056537,0.318021201,0,0,0,0.106007067,0,0,Summer-2017
2017-07-04,Woodcon,0.375,0,0,0,0.125,0,0,0.5,26.11111111,83,98.53886149,7.2,31.66666667,20.55555556,30,0,9.466666667,Tuesday,2017,7,4,Summer,185,185,yes,Jul,2017,2017,8,3,0,0,0,1,0,0,4,4,8,0.845070423,0.316901408,0,0,0,0.105633803,0,0,Summer-2017
2017-07-05,Woodcon,0.5,0.5,0,0,0,0,0,0,26.66666667,83,98.64044794,6.08,32.22222222,21.11111111,220,0,9.466666667,Wednesday,2017,7,5,Summer,186,186,yes,Jul,2017,2017,2,1,1,0,0,0,0,0,0,2,2,0.211267606,0.105633803,0.105633803,0,0,0,0,0,Summer-2017
2017-07-06,Woodcon,0.166666667,0,0.083333333,0,0.166666667,0,0.083333333,0.5,26.66666667,74,98.57272364,10.88,32.77777778,20.55555556,310,0,9.483333333,Thursday,2017,7,6,Summer,187,187,yes,Jul,2017,2017,12,2,0,1,0,2,0,1,6,6,12,1.265377856,0.210896309,0,0.105448155,0,0.210896309,0,0.105448155,Summer-2017
2017-07-07,Woodcon,0.333333333,0,0,0,0.222222222,0,0.111111111,0.333333333,26.66666667,75,98.26796427,14.72,31.11111111,21.66666667,300,0,9.483333333,Friday,2017,7,7,Summer,188,188,yes,Jul,2017,2017,9,3,0,0,0,2,0,1,3,6,9,0.949033392,0.316344464,0,0,0,0.210896309,0,0.105448155,Summer-2017
2017-07-08,Woodcon,0.272727273,0,0,0,0,0,0,0.727272727,27.22222222,79,98.20023997,13.76,33.33333333,20.55555556,230,0.0254,9.5,Saturday,2017,7,8,Summer,189,189,yes,Jul,2017,2017,11,3,0,0,0,0,0,0,8,3,11,1.157894737,0.315789474,0,0,0,0,0,0,Summer-2017
2017-07-09,Woodcon,0,0,0,0,0,0,0.5,0.5,24.44444444,71,98.53886149,7.04,30.55555556,18.33333333,50,0,9.516666667,Sunday,2017,7,9,Summer,190,190,yes,Jul,2017,2017,2,0,0,0,0,0,0,1,1,1,2,0.210157618,0,0,0,0,0,0,0.105078809,Summer-2017
2017-07-10,Woodcon,0.333333333,0,0,0,0,0,0.333333333,0.333333333,26.11111111,70,98.57272364,8,32.77777778,19.44444444,190,0,9.533333333,Monday,2017,7,10,Summer,191,191,yes,Jul,2017,2017,3,1,0,0,0,0,0,1,1,2,3,0.314685315,0.104895105,0,0,0,0,0,0.104895105,Summer-2017
2017-07-11,Woodcon,0.5,0,0,0,0.1,0,0,0.4,27.77777778,75,98.60658579,11.84,33.33333333,22.22222222,250,0,9.55,Tuesday,2017,7,11,Summer,192,192,yes,Jul,2017,2017,20,10,0,0,0,2,0,0,8,12,20,2.094240838,1.047120419,0,0,0,0.209424084,0,0,Summer-2017
2017-07-12,Woodcon,0.5,0,0,0,0.333333333,0,0,0.166666667,28.33333333,75,98.77589655,12.96,33.33333333,23.33333333,210,0,9.566666667,Wednesday,2017,7,12,Summer,193,193,yes,Jul,2017,2017,6,3,0,0,0,2,0,0,1,5,6,0.6271777,0.31358885,0,0,0,0.209059233,0,0,Summer-2017
2017-07-13,Woodcon,0.266666667,0,0,0,0.066666667,0,0,0.666666667,29.44444444,78,98.84362085,12.32,34.44444444,23.88888889,310,0,9.583333333,Thursday,2017,7,13,Summer,194,194,yes,Jul,2017,2017,15,4,0,0,0,1,0,0,10,5,15,1.565217391,0.417391304,0,0,0,0.104347826,0,0,Summer-2017
2017-07-14,Woodcon,0.571428571,0,0,0.047619048,0,0,0,0.380952381,28.88888889,73,98.70817224,12.96,34.44444444,22.77777778,260,0,9.6,Friday,2017,7,14,Summer,195,195,yes,Jul,2017,2017,21,12,0,0,1,0,0,0,8,13,21,2.1875,1.25,0,0,0.104166667,0,0,0,Summer-2017
2017-07-15,Woodcon,0.5625,0,0,0.0625,0.0625,0,0,0.3125,27.77777778,73,98.47113718,11.04,33.33333333,22.22222222,250,0,9.616666667,Saturday,2017,7,15,Summer,196,196,yes,Jul,2017,2017,16,9,0,0,1,1,0,0,5,11,16,1.663778163,0.935875217,0,0,0.103986135,0.103986135,0,0,Summer-2017
2017-07-16,Woodcon,0.307692308,0.076923077,0,0,0.076923077,0,0.076923077,0.461538462,26.66666667,71,98.36955073,9.76,32.22222222,21.11111111,170,0,9.65,Sunday,2017,7,16,Summer,197,197,yes,Jul,2017,2017,13,4,1,0,0,1,0,1,6,7,13,1.347150259,0.414507772,0.103626943,0,0,0.103626943,0,0.103626943,Summer-2017
2017-07-17,Woodcon,0.444444444,0,0,0,0.111111111,0,0,0.444444444,26.11111111,79,98.43727503,8.8,31.11111111,21.11111111,150,0,9.65,Monday,2017,7,17,Summer,198,198,yes,Jul,2017,2017,9,4,0,0,0,1,0,0,4,5,9,0.932642487,0.414507772,0,0,0,0.103626943,0,0,Summer-2017
2017-07-18,Woodcon,0.388888889,0,0,0,0.111111111,0,0.055555556,0.444444444,25.55555556,83,98.70817224,10.56,31.11111111,20,130,0.1016,9.683333333,Tuesday,2017,7,18,Summer,199,199,yes,Jul,2017,2017,18,7,0,0,0,2,0,1,8,10,18,1.858864028,0.722891566,0,0,0,0.206540448,0,0.103270224,Summer-2017
2017-07-19,Woodcon,0.142857143,0,0,0,0.142857143,0,0,0.714285714,27.22222222,66,98.70817224,6.08,33.88888889,20,30,0,9.7,Wednesday,2017,7,19,Summer,200,200,yes,Jul,2017,2017,7,1,0,0,0,1,0,0,5,2,7,0.721649485,0.103092784,0,0,0,0.103092784,0,0,Summer-2017
2017-07-20,Woodcon,0.444444444,0,0,0,0.111111111,0,0.111111111,0.333333333,28.88888889,66,98.53886149,7.2,35.55555556,21.66666667,150,0,9.733333333,Thursday,2017,7,20,Summer,201,201,yes,Jul,2017,2017,9,4,0,0,0,1,0,1,3,6,9,0.924657534,0.410958904,0,0,0,0.102739726,0,0.102739726,Summer-2017
2017-07-21,Woodcon,0.153846154,0,0.076923077,0,0.076923077,0,0.230769231,0.461538462,30,66,98.40341288,6.4,36.11111111,23.33333333,290,0,9.733333333,Friday,2017,7,21,Summer,202,202,yes,Jul,2017,2017,13,2,0,1,0,1,0,3,6,7,13,1.335616438,0.205479452,0,0.102739726,0,0.102739726,0,0.308219178,Summer-2017
2017-07-22,Woodcon,0.235294118,0.058823529,0,0.117647059,0.117647059,0,0.117647059,0.352941176,30,74,98.20023997,13.12,36.11111111,23.88888889,290,0,9.766666667,Saturday,2017,7,22,Summer,203,203,yes,Jul,2017,2017,17,4,1,0,2,2,0,2,6,11,17,1.740614334,0.409556314,0.102389078,0,0.204778157,0.204778157,0,0.204778157,Summer-2017
2017-07-23,Woodcon,0.545454545,0,0,0,0,0,0,0.454545455,28.88888889,81,97.92934275,15.2,35.55555556,21.66666667,310,1.6764,9.8,Sunday,2017,7,23,Summer,204,204,yes,Jul,2017,2017,11,6,0,0,0,0,0,0,5,6,11,1.12244898,0.612244898,0,0,0,0,0,0,Summer-2017
2017-07-24,Woodcon,0.375,0,0.0625,0,0.1875,0,0,0.375,26.66666667,76,98.09865351,13.76,31.66666667,21.66666667,290,0,9.816666667,Monday,2017,7,24,Summer,205,205,yes,Jul,2017,2017,16,6,0,1,0,3,0,0,6,10,16,1.629881154,0.611205433,0,0.101867572,0,0.305602716,0,0,Summer-2017
2017-07-25,Woodcon,0.2,0.1,0,0,0.1,0,0,0.6,27.77777778,64,98.57272364,8.32,32.77777778,22.22222222,310,0,9.833333333,Tuesday,2017,7,25,Summer,206,206,yes,Jul,2017,2017,10,2,1,0,0,1,0,0,6,4,10,1.016949153,0.203389831,0.101694915,0,0,0.101694915,0,0,Summer-2017
2017-07-26,Woodcon,0.590909091,0.136363636,0,0,0,0,0,0.272727273,25.55555556,74,98.877483,8.8,30,21.11111111,90,0,9.866666667,Wednesday,2017,7,26,Summer,207,207,yes,Jul,2017,2017,22,13,3,0,0,0,0,0,6,16,22,2.22972973,1.317567568,0.304054054,0,0,0,0,0,Summer-2017
2017-07-27,Woodcon,0.5,0,0,0,0.166666667,0,0,0.333333333,26.66666667,83,98.47113718,13.6,30.55555556,22.77777778,220,0,9.9,Thursday,2017,7,27,Summer,208,208,yes,Jul,2017,2017,6,3,0,0,0,1,0,0,2,4,6,0.606060606,0.303030303,0,0,0,0.101010101,0,0,Summer-2017
2017-07-28,Woodcon,0.5,0,0,0,0,0,0,0.5,26.11111111,91,97.8277563,9.92,30,22.22222222,230,0.7112,9.933333333,Friday,2017,7,28,Summer,209,209,yes,Jul,2017,2017,4,2,0,0,0,0,0,0,2,2,4,0.402684564,0.201342282,0,0,0,0,0,0,Summer-2017
2017-07-29,Woodcon,0.666666667,0.066666667,0,0,0,0,0,0.266666667,23.88888889,78,97.59072124,15.2,27.77777778,19.44444444,10,0,9.933333333,Saturday,2017,7,29,Summer,210,210,yes,Jul,2017,2017,15,10,1,0,0,0,0,0,4,11,15,1.510067114,1.006711409,0.100671141,0,0,0,0,0,Summer-2017
2017-07-30,Woodcon,0.5,0,0,0,0.088235294,0,0.029411765,0.382352941,22.22222222,60,98.47113718,10.88,27.77777778,16.66666667,60,0,9.966666667,Sunday,2017,7,30,Summer,211,211,yes,Jul,2017,2017,34,17,0,0,0,3,0,1,13,21,34,3.411371237,1.705685619,0,0,0,0.301003344,0,0.100334448,Summer-2017
2017-07-31,Woodcon,0.666666667,0,0,0,0,0,0,0.333333333,22.22222222,58,98.7420344,7.68,29.44444444,15,30,0,10,Monday,2017,7,31,Summer,212,212,yes,Jul,2017,2017,6,4,0,0,0,0,0,0,2,4,6,0.6,0.4,0,0,0,0,0,0,Summer-2017
2018-07-01,Woodcon,0.25,0,0,0,0,0,0,0.75,28.88888889,67,98.64044794,9.6,33.88888889,23.33333333,160,0,9.416666667,Sunday,2018,7,1,Summer,182,182,yes,Jul,2018,2018,4,1,0,0,0,0,0,0,3,1,4,0.424778761,0.10619469,0,0,0,0,0,0,Summer-2018
2018-07-02,Woodcon,0.666666667,0,0,0,0,0,0,0.333333333,29.44444444,70,98.64044794,8.8,33.88888889,24.44444444,200,0,9.433333333,Monday,2018,7,2,Summer,183,183,yes,Jul,2018,2018,6,4,0,0,0,0,0,0,2,4,6,0.636042403,0.424028269,0,0,0,0,0,0,Summer-2018
2018-07-03,Woodcon,0.666666667,0,0,0,0,0,0,0.333333333,30,66,98.8097587,13.28,35,24.44444444,60,0,9.433333333,Tuesday,2018,7,3,Summer,184,184,yes,Jul,2018,2018,3,2,0,0,0,0,0,0,1,2,3,0.318021201,0.212014134,0,0,0,0,0,0,Summer-2018
2018-07-04,Woodcon,0.5,0,0,0,0,0,0,0.5,27.77777778,68,99.14838022,13.12,32.77777778,22.77777778,110,0,9.466666667,Wednesday,2018,7,4,Summer,185,185,yes,Jul,2018,2018,4,2,0,0,0,0,0,0,2,2,4,0.422535211,0.211267606,0,0,0,0,0,0,Summer-2018
2018-07-05,Woodcon,0.2,0.2,0.2,0,0,0,0.4,0,27.77777778,77,99.24996667,8.48,32.77777778,22.22222222,110,0.254,9.466666667,Thursday,2018,7,5,Summer,186,186,yes,Jul,2018,2018,5,1,1,1,0,0,0,2,0,5,5,0.528169014,0.105633803,0.105633803,0.105633803,0,0,0,0.211267606,Summer-2018
2018-07-06,Woodcon,0.166666667,0,0,0,0,0,0,0.833333333,26.66666667,89,98.877483,9.92,31.66666667,21.11111111,340,1.2446,9.483333333,Friday,2018,7,6,Summer,187,187,yes,Jul,2018,2018,6,1,0,0,0,0,0,0,5,1,6,0.632688928,0.105448155,0,0,0,0,0,0,Summer-2018
2018-07-07,Woodcon,0.5,0,0,0,0,0,0,0.5,22.77777778,75,99.01293161,19.36,26.66666667,18.88888889,50,0,9.483333333,Saturday,2018,7,7,Summer,188,188,yes,Jul,2018,2018,4,2,0,0,0,0,0,0,2,2,4,0.421792619,0.210896309,0,0,0,0,0,0,Summer-2018
2018-07-08,Woodcon,0,0.5,0,0,0.5,0,0,0,21.66666667,55,99.31769097,13.92,27.77777778,15,50,0,9.5,Sunday,2018,7,8,Summer,189,189,yes,Jul,2018,2018,2,0,1,0,0,1,0,0,0,2,2,0.210526316,0,0.105263158,0,0,0.105263158,0,0,Summer-2018
2018-07-09,Woodcon,1,0,0,0,0,0,0,0,22.22222222,58,99.14838022,6.08,30.55555556,13.88888889,60,0,9.516666667,Monday,2018,7,9,Summer,190,190,yes,Jul,2018,2018,1,1,0,0,0,0,0,0,0,1,1,0.105078809,0.105078809,0,0,0,0,0,0,Summer-2018
2018-07-10,Woodcon,0.285714286,0,0,0,0,0,0,0.714285714,26.11111111,55,98.57272364,7.52,32.22222222,19.44444444,310,0,9.533333333,Tuesday,2018,7,10,Summer,191,191,yes,Jul,2018,2018,7,2,0,0,0,0,0,0,5,2,7,0.734265734,0.20979021,0,0,0,0,0,0,Summer-2018
2018-07-11,Woodcon,0.2,0.4,0,0,0.1,0,0,0.3,28.33333333,61,98.33568857,7.04,35,21.11111111,290,0,9.55,Wednesday,2018,7,11,Summer,192,192,yes,Jul,2018,2018,10,2,4,0,0,1,0,0,3,7,10,1.047120419,0.209424084,0.418848168,0,0,0.104712042,0,0,Summer-2018
2018-07-12,Woodcon,0.428571429,0.142857143,0,0,0,0,0.142857143,0.285714286,26.66666667,74,98.70817224,14.08,31.11111111,22.22222222,40,0,9.566666667,Thursday,2018,7,12,Summer,193,193,yes,Jul,2018,2018,7,3,1,0,0,0,0,1,2,5,7,0.731707317,0.31358885,0.104529617,0,0,0,0,0.104529617,Summer-2018
2018-07-13,Woodcon,0,0.5,0,0,0,0,0,0.5,25.55555556,70,98.97906946,12,30,20.55555556,60,0,9.583333333,Friday,2018,7,13,Summer,194,194,yes,Jul,2018,2018,4,0,2,0,0,0,0,0,2,2,4,0.417391304,0,0.208695652,0,0,0,0,0,Summer-2018
2018-07-14,Woodcon,0.4,0,0,0,0.2,0,0,0.4,25.55555556,63,98.91134515,7.52,32.22222222,18.88888889,60,0,9.6,Saturday,2018,7,14,Summer,195,195,yes,Jul,2018,2018,5,2,0,0,0,1,0,0,2,3,5,0.520833333,0.208333333,0,0,0,0.104166667,0,0,Summer-2018
2018-07-15,Woodcon,0.5,0,0.5,0,0,0,0,0,27.22222222,62,98.60658579,11.04,33.88888889,20,240,0,9.616666667,Sunday,2018,7,15,Summer,196,196,yes,Jul,2018,2018,2,1,0,1,0,0,0,0,0,2,2,0.20797227,0.103986135,0,0.103986135,0,0,0,0,Summer-2018
2018-07-16,Woodcon,0.5,0,0,0,0.166666667,0,0,0.333333333,27.22222222,73,98.47113718,13.92,32.77777778,21.66666667,240,0.0508,9.65,Monday,2018,7,16,Summer,197,197,yes,Jul,2018,2018,6,3,0,0,0,1,0,0,2,4,6,0.621761658,0.310880829,0,0,0,0.103626943,0,0,Summer-2018
2018-07-17,Woodcon,0.4,0,0,0,0,0,0,0.6,28.33333333,76,98.20023997,12.96,33.88888889,22.22222222,290,0,9.65,Tuesday,2018,7,17,Summer,198,198,yes,Jul,2018,2018,5,2,0,0,0,0,0,0,3,2,5,0.518134715,0.207253886,0,0,0,0,0,0,Summer-2018
2018-07-18,Woodcon,0.555555556,0,0,0,0.111111111,0,0,0.333333333,26.66666667,63,98.23410212,9.28,30.55555556,22.22222222,30,0,9.683333333,Wednesday,2018,7,18,Summer,199,199,yes,Jul,2018,2018,9,5,0,0,0,1,0,0,3,6,9,0.929432014,0.516351119,0,0,0,0.103270224,0,0,Summer-2018
2018-07-19,Woodcon,0.285714286,0.285714286,0,0,0,0,0,0.428571429,25,55,98.53886149,10.08,31.11111111,18.33333333,90,0,9.7,Thursday,2018,7,19,Summer,200,200,yes,Jul,2018,2018,7,2,2,0,0,0,0,0,3,4,7,0.721649485,0.206185567,0.206185567,0,0,0,0,0,Summer-2018
2018-07-20,Woodcon,0,0,0,0,0,0,0,1,25.55555556,63,98.53886149,13.44,30,20.55555556,70,0,9.733333333,Friday,2018,7,20,Summer,201,201,yes,Jul,2018,2018,1,0,0,0,0,0,0,0,1,0,1,0.102739726,0,0,0,0,0,0,0,Summer-2018
2018-07-21,Woodcon,0.25,0,0.25,0,0.25,0,0,0.25,25,74,97.92934275,8,30.55555556,19.44444444,120,3.2258,9.733333333,Saturday,2018,7,21,Summer,202,202,yes,Jul,2018,2018,4,1,0,1,0,1,0,0,1,3,4,0.410958904,0.102739726,0,0.102739726,0,0.102739726,0,0,Summer-2018
2018-07-22,Woodcon,0,0,0,0,0.333333333,0,0,0.666666667,24.44444444,88,97.59072124,8.16,29.44444444,18.88888889,150,4.7244,9.766666667,Sunday,2018,7,22,Summer,203,203,yes,Jul,2018,2018,3,0,0,0,0,1,0,0,2,1,3,0.307167235,0,0,0,0,0.102389078,0,0,Summer-2018
2018-07-23,Woodcon,0,0.25,0.25,0,0,0,0,0.5,23.88888889,93,97.99706706,8.32,27.77777778,19.44444444,130,0.0508,9.8,Monday,2018,7,23,Summer,204,204,yes,Jul,2018,2018,4,0,1,1,0,0,0,0,2,2,4,0.408163265,0,0.102040816,0.102040816,0,0,0,0,Summer-2018
2018-07-24,Woodcon,0.285714286,0,0,0,0,0,0.142857143,0.571428571,24.44444444,92,98.26796427,8.32,26.66666667,21.66666667,290,2.4638,9.816666667,Tuesday,2018,7,24,Summer,205,205,yes,Jul,2018,2018,7,2,0,0,0,0,0,1,4,3,7,0.713073005,0.203735144,0,0,0,0,0,0.101867572,Summer-2018
